shapeid,x,y,Traffic,Train,Industrial
15398.0,12766.7924362,-3188.8995339,64,0,0
15399.0,14431.8753139,-4391.62198521,74,0,0
15399.0,14430.9360989,-4366.72427384,74,0,0
15399.0,14540.1836412,-4331.10875572,74,0,0
15399.0,14553.6955742,-4352.66780642,74,0,0
15400.0,14431.8753139,-4391.62198521,74,0,0
15400.0,14444.6284137,-4412.912379,74,0,0
15400.0,14545.9080868,-4380.21160592,74,0,0
15400.0,14553.6955742,-4352.66780642,74,0,0
15401.0,15289.233638,-4115.98007795,77,0,0
15401.0,15304.4706248,-4129.93299763,77,0,0
15401.0,15346.2954487,-4114.69590889,77,0,0
15401.0,15341.9007636,-4094.22510648,77,0,0
15402.0,15289.233638,-4115.98007795,77,0,0
15402.0,15295.5093418,-4093.30937305,77,0,0
15402.0,15332.5101588,-4078.11024624,77,0,0
15402.0,15341.9007636,-4094.22510648,77,0,0
15403.0,15213.1325223,-4012.66606843,65,0,0
15403.0,15208.334412,-4036.50984085,65,0,0
15404.0,12971.3048314,-3052.02621081,64,0,0
15404.0,12847.4387202,-3136.53049802,64,0,0
15405.0,12197.4902174,-4609.33546883,51,0,0
15405.0,12213.2480538,-4592.8730425,51,0,0
15405.0,12229.6859039,-4574.82486659,51,0,0
15405.0,12249.9460665,-4554.69042969,51,0,0
15405.0,12274.5947907,-4530.5353419,51,0,0
15405.0,12293.6909114,-4512.53639713,51,0,0
15405.0,12311.3049733,-4495.89617104,51,0,0
15405.0,12327.3071137,-4480.7537167,51,0,0
15405.0,12346.0328449,-4466.33356123,51,0,0
15405.0,12361.9154362,-4460.31921493,51,0,0
15405.0,12373.6015245,-4468.19492933,51,0,0
15405.0,12381.0391468,-4480.16461867,51,0,0
15405.0,12390.4462357,-4498.44389603,51,0,0
15405.0,12397.729095,-4518.77016445,51,0,0
15405.0,12401.6239266,-4534.15381225,51,0,0
15405.0,12404.6511106,-4558.58098867,51,0,0
15405.0,12410.0933281,-4565.64091053,51,0,0
15405.0,12417.7370304,-4566.48262384,51,0,0
15405.0,12416.928183,-4572.73369922,51,0,0
15405.0,12414.4985018,-4573.32520569,51,0,0
15405.0,12408.2338111,-4579.36208214,51,0,0
15405.0,12400.6765082,-4583.01993976,51,0,0
15405.0,12396.149169,-4589.1880015,51,0,0
15405.0,12394.7155563,-4594.80514595,51,0,0
15405.0,12389.958185,-4596.97309913,51,0,0
15405.0,12385.1628486,-4601.19131828,51,0,0
15405.0,12382.5302308,-4608.92208316,51,0,0
15405.0,12372.7446102,-4619.10176524,51,0,0
15405.0,12368.459874,-4622.48076425,51,0,0
15405.0,12357.7278174,-4621.51820245,51,0,0
15405.0,12344.5986736,-4625.87911425,51,0,0
15405.0,12346.0689454,-4628.97572219,51,0,0
15405.0,12354.7570138,-4637.1990309,51,0,0
15405.0,12349.28441,-4642.47262305,51,0,0
15405.0,12345.7490776,-4646.62930711,51,0,0
15405.0,12341.4643422,-4650.00830542,51,0,0
15405.0,12334.5713578,-4649.10977444,51,0,0
15405.0,12333.5112739,-4644.10417506,51,0,0
15405.0,12326.3502898,-4636.67294901,51,0,0
15405.0,12317.6904983,-4627.68635286,51,0,0
15405.0,12308.9810874,-4620.9973366,51,0,0
15405.0,12311.8858786,-4630.26633033,51,0,0
15405.0,12316.182769,-4647.23453881,51,0,0
15405.0,12317.5108425,-4658.00901536,51,0,0
15405.0,12319.6734284,-4665.72957379,51,0,0
15405.0,12322.2534028,-4671.53420191,51,0,0
15405.0,12315.5808839,-4676.29758339,51,0,0
15405.0,12311.2319863,-4683.9046186,51,0,0
15405.0,12313.4566354,-4690.56548822,51,0,0
15405.0,12316.3745115,-4699.89129555,51,0,0
15405.0,12313.432531,-4703.32345408,51,0,0
15405.0,12306.7820182,-4698.4972171,51,0,0
15405.0,12301.0910395,-4694.94054287,51,0,0
15405.0,12287.5775177,-4687.97866972,51,0,0
15405.0,12282.6684143,-4687.26539608,51,0,0
15405.0,12278.1290367,-4683.39057694,51,0,0
15405.0,12271.1207149,-4673.82634893,51,0,0
15405.0,12271.0713682,-4665.41648301,51,0,0
15405.0,12266.5678758,-4654.25787333,51,0,0
15405.0,12255.8694663,-4649.56883277,51,0,0
15405.0,12247.5843829,-4640.97108704,51,0,0
15405.0,12244.9262401,-4639.00526156,51,0,0
15405.0,12233.4733216,-4635.72378477,51,0,0
15405.0,12220.1330161,-4630.48369367,51,0,0
15405.0,12212.6838637,-4629.06565067,51,0,0
15405.0,12204.0310104,-4620.08625606,51,0,0
15405.0,12197.4902174,-4609.33546883,51,0,0
15406.0,12167.1350429,-4652.91854534,56,0,0
15406.0,12173.5863075,-4641.77185983,56,0,0
15406.0,12182.552751,-4628.09037241,56,0,0
15406.0,12187.8073687,-4621.22147689,56,0,0
15406.0,12197.2463101,-4609.90381107,56,0,0
15406.0,12203.7953474,-4621.35490476,56,0,0
15406.0,12212.0804377,-4629.9526577,56,0,0
15406.0,12218.9592848,-4631.61473809,56,0,0
15406.0,12226.5944745,-4634.06170437,56,0,0
15406.0,12243.759716,-4640.129375,56,0,0
15406.0,12249.4090569,-4644.40664837,56,0,0
15406.0,12254.1301475,-4649.92559774,56,0,0
15406.0,12263.8366781,-4654.70942162,56,0,0
15406.0,12266.1201164,-4655.52259321,56,0,0
15406.0,12270.1490133,-4665.95811451,56,0,0
15406.0,12270.3673804,-4674.78837437,56,0,0
15406.0,12277.492883,-4683.75363021,56,0,0
15406.0,12282.4131154,-4688.06691184,56,0,0
15406.0,12287.7648711,-4688.93690236,56,0,0
15406.0,12301.8332456,-4696.48897748,56,0,0
15406.0,12308.4711866,-4700.46630425,56,0,0
15406.0,12313.4206179,-4704.34871839,56,0,0
15406.0,12317.2954307,-4699.8093414,56,0,0
15406.0,12315.2582679,-4693.71773282,56,0,0
15406.0,12312.7789767,-4683.62208684,56,0,0
15406.0,12316.3919522,-4677.18249443,56,0,0
15406.0,12324.1623944,-4671.94438405,56,0,0
15406.0,12320.4583136,-4664.97322905,56,0,0
15406.0,12318.6032695,-4657.06741549,56,0,0
15406.0,12316.2609347,-4642.6319248,56,0,0
15406.0,12313.2633254,-4629.59168336,56,0,0
15406.0,12310.5177353,-4623.18284577,56,0,0
15406.0,12323.3174546,-4635.08209958,56,0,0
15406.0,12332.351948,-4644.45753826,56,0,0
15406.0,12334.1167925,-4649.97832187,56,0,0
15406.0,12341.2737173,-4651.13634364,56,0,0
15406.0,12346.367428,-4647.22775779,56,0,0
15406.0,12349.4141567,-4643.48636665,56,0,0
15406.0,12356.2937966,-4637.46795292,56,0,0
15406.0,12350.5661601,-4631.30799365,56,0,0
15406.0,12347.1268065,-4628.37295071,56,0,0
15406.0,12346.24386,-4626.4046454,56,0,0
15406.0,12357.3248341,-4622.65645154,56,0,0
15406.0,12363.6384823,-4623.14113327,56,0,0
15406.0,12368.8273713,-4623.64034913,56,0,0
15406.0,12373.0111691,-4620.74747379,56,0,0
15406.0,12383.2662807,-4609.65708712,56,0,0
15406.0,12385.4460308,-4602.32105262,56,0,0
15406.0,12390.4501923,-4597.90160554,56,0,0
15406.0,12395.8370404,-4595.34925854,56,0,0
15406.0,12396.7142363,-4589.22675689,56,0,0
15406.0,12400.2567663,-4584.29932328,56,0,0
15406.0,12404.1382565,-4582.07271376,56,0,0
15406.0,12408.4016508,-4580.22800652,56,0,0
15406.0,12411.5267984,-4577.21651111,56,0,0
15406.0,12415.0407858,-4573.83030813,56,0,0
15406.0,12419.0073757,-4573.11874488,56,0,0
15406.0,12417.7692399,-4564.74343798,56,0,0
15406.0,12410.831215,-4563.22170611,56,0,0
15406.0,12405.036155,-4556.50179027,56,0,0
15406.0,12404.2353095,-4543.60831519,56,0,0
15406.0,12401.7977965,-4524.76502278,56,0,0
15406.0,12394.2008609,-4502.6860883,56,0,0
15406.0,12385.8463875,-4484.08682575,56,0,0
15406.0,12375.0207381,-4467.1745151,56,0,0
15406.0,12361.9476457,-4458.58002906,56,0,0
15406.0,12350.3823878,-4462.89211308,56,0,0
15406.0,12366.6077474,-4451.35358767,56,0,0
15406.0,12380.6105183,-4465.88479606,56,0,0
15406.0,12392.1934297,-4479.33156008,56,0,0
15406.0,12407.0943283,-4501.88523774,56,0,0
15406.0,12418.2156007,-4521.92897661,56,0,0
15406.0,12422.7385992,-4540.81797024,56,0,0
15406.0,12425.2276984,-4556.87573319,56,0,0
15406.0,12424.2699758,-4570.78333664,56,0,0
15406.0,12423.4539296,-4575.51373534,56,0,0
15406.0,12419.9513212,-4588.59625883,56,0,0
15406.0,12408.3916843,-4598.33289099,56,0,0
15406.0,12406.0306021,-4603.62166956,56,0,0
15406.0,12401.2436372,-4614.26168371,56,0,0
15406.0,12379.7279144,-4635.7448897,56,0,0
15406.0,12370.6986357,-4646.70945836,56,0,0
15406.0,12364.6017917,-4653.61226638,56,0,0
15406.0,12343.6923747,-4675.5805441,56,0,0
15406.0,12333.7584167,-4685.75040703,56,0,0
15406.0,12315.3422989,-4712.85690833,56,0,0
15406.0,12310.3367024,-4713.91699096,56,0,0
15406.0,12295.3588055,-4705.44989162,56,0,0
15406.0,12287.2016263,-4697.20104818,56,0,0
15406.0,12279.4561991,-4694.59645073,56,0,0
15406.0,12275.7809167,-4693.70799969,56,0,0
15406.0,12266.4180631,-4689.84287028,56,0,0
15406.0,12262.3214645,-4689.55482963,56,0,0
15406.0,12260.2120314,-4687.36579056,56,0,0
15406.0,12257.5108246,-4683.52501904,56,0,0
15406.0,12256.0968566,-4676.62456479,56,0,0
15406.0,12251.0845863,-4670.78903536,56,0,0
15406.0,12242.3753045,-4664.47485099,56,0,0
15406.0,12229.7277066,-4661.16417284,56,0,0
15406.0,12226.8573458,-4661.11102076,56,0,0
15406.0,12218.7495133,-4661.27204324,56,0,0
15406.0,12209.808088,-4667.87463353,56,0,0
15406.0,12203.3551232,-4678.73132471,56,0,0
15406.0,12202.0301737,-4683.82712719,56,0,0
15406.0,12197.4702521,-4675.33372846,56,0,0
15406.0,12190.0247722,-4667.6072701,56,0,0
15406.0,12181.0127925,-4661.59865867,56,0,0
15406.0,12175.9484174,-4657.81313325,56,0,0
15406.0,12167.1350429,-4652.91854534,56,0,0
15407.0,12137.4790926,-3728.09862041,50,0,0
15407.0,12133.4375055,-3705.74605091,50,0,0
15407.0,12025.0464824,-3724.89899065,50,0,0
15407.0,12058.2453854,-3736.65267989,50,0,0
15407.0,12137.4790926,-3728.09862041,50,0,0
15408.0,12184.1567027,-3733.41861507,50,0,0
15408.0,12182.3833704,-3708.88028291,50,0,0
15408.0,12206.9558696,-3704.87980722,50,0,0
15408.0,12207.5986827,-3730.50755779,50,0,0
15408.0,12184.1567027,-3733.41861507,50,0,0
15409.0,11829.8815543,-3678.96402228,50,0,0
15409.0,11855.3029459,-3689.46332183,50,0,0
15409.0,11871.6273074,-3649.66574718,50,0,0
15409.0,11860.533516,-3647.2325276,50,0,0
15409.0,11829.8815543,-3678.96402228,50,0,0
15410.0,13030.4958653,-3799.2067353,50,0,0
15410.0,13065.5334964,-3772.012005,50,0,0
15410.0,13050.2742554,-3753.91430698,50,0,0
15410.0,13012.2161095,-3764.34127709,50,0,0
15410.0,13030.4958653,-3799.2067353,50,0,0
15411.0,12684.5273221,-3837.34790141,52,0,0
15411.0,12733.8925535,-3818.21925108,52,0,0
15411.0,12697.2705864,-3750.71494615,52,0,0
15411.0,12661.3157093,-3767.86417344,52,0,0
15411.0,12684.5273221,-3837.34790141,52,0,0
15412.0,13154.6818934,-3648.92899209,52,0,0
15412.0,13187.2793673,-3632.82086367,52,0,0
15412.0,13183.6430078,-3588.20514916,52,0,0
15412.0,13148.908089,-3599.81815583,52,0,0
15412.0,13154.6818934,-3648.92899209,52,0,0
15413.0,13139.3404324,-3755.56377641,52,0,0
15413.0,13115.1320527,-3739.52104889,52,0,0
15413.0,13180.7049838,-3687.2759761,52,0,0
15413.0,13193.7712626,-3703.11236539,52,0,0
15413.0,13139.3404324,-3755.56377641,52,0,0
15414.0,11935.378873,-3815.68030163,50,0,0
15414.0,11923.8141857,-3778.71850597,50,0,0
15414.0,11844.9104212,-3769.45649835,50,0,0
15414.0,11884.3780496,-3803.59693041,50,0,0
15414.0,11935.378873,-3815.68030163,50,0,0
15415.0,11859.7743245,-3868.85701448,50,0,0
15415.0,11865.8609809,-3841.11904941,50,0,0
15415.0,11894.7225311,-3846.10910011,50,0,0
15415.0,11893.3031702,-3862.79463662,50,0,0
15415.0,11859.7743245,-3868.85701448,50,0,0
15416.0,11712.1292258,-3963.01308073,50,0,0
15416.0,11706.9157426,-3943.98400392,50,0,0
15416.0,11736.0247498,-3935.61200431,50,0,0
15416.0,11734.6053889,-3952.29754081,50,0,0
15416.0,11712.1292258,-3963.01308073,50,0,0
15417.0,11612.5880385,-4045.81080459,50,0,0
15417.0,11632.3010328,-4064.00512797,50,0,0
15417.0,11678.9132366,-4012.51926185,50,0,0
15417.0,11612.5880385,-4045.81080459,50,0,0
15418.0,11631.7820861,-4151.98189162,50,0,0
15418.0,11614.6259184,-4116.01982068,50,0,0
15418.0,11750.5587027,-4052.82858102,50,0,0
15418.0,11631.7820861,-4151.98189162,50,0,0
15419.0,11784.4828975,-4085.75599685,50,0,0
15419.0,11830.5590723,-4063.21416595,50,0,0
15419.0,11820.8915737,-4044.1026035,50,0,0
15419.0,11784.4828975,-4085.75599685,50,0,0
15420.0,12578.1601609,-2290.71882086,50,0,0
15420.0,12611.609577,-2248.08415599,50,0,0
15420.0,12694.7890586,-2237.2693159,50,0,0
15420.0,12673.4292312,-2294.25124166,50,0,0
15420.0,12578.1601609,-2290.71882086,50,0,0
15421.0,12391.1650661,-2293.97442482,73,0,0
15421.0,12442.9975441,-2282.53661389,73,0,0
15422.0,12391.1650661,-2293.97442482,72,0,0
15422.0,12386.8275602,-2301.3482865,72,0,0
15422.0,12377.9078702,-2307.54108858,72,0,0
15422.0,12369.4204908,-2312.53960667,72,0,0
15422.0,12359.1784734,-2316.81254333,72,0,0
15422.0,12343.3838652,-2321.13117007,72,0,0
15423.0,12363.5997987,-2282.76355203,72,0,0
15423.0,12373.0554761,-2284.28946902,72,0,0
15423.0,12384.6292403,-2288.30163396,72,0,0
15423.0,12391.1650661,-2293.97442482,72,0,0
15424.0,12304.7174739,-2302.53633221,72,0,0
15424.0,12319.6474712,-2293.73200913,72,0,0
15424.0,12331.6705709,-2287.99272957,72,0,0
15424.0,12342.8414891,-2284.35228563,72,0,0
15424.0,12363.5997987,-2282.76355203,72,0,0
15425.0,12333.6366114,-2321.21939988,72,0,0
15425.0,12310.9974612,-2322.02364269,72,0,0
15426.0,12310.9974612,-2322.02364269,72,0,0
15426.0,12304.7174739,-2302.53633221,72,0,0
15427.0,12192.9678684,-2326.23114096,72,0,0
15427.0,12304.7174739,-2302.53633221,72,0,0
15428.0,12343.3838652,-2321.13117007,72,0,0
15428.0,12333.6366114,-2321.21939988,72,0,0
15429.0,12343.3838652,-2321.13117007,59,0,0
15429.0,12326.6467971,-2518.78171567,59,0,0
15430.0,12270.1045736,-2438.54612649,65,0,0
15430.0,12333.6366114,-2321.21939988,65,0,0
15431.0,12200.6637325,-2395.66796684,73,0,0
15431.0,12310.9974612,-2322.02364269,73,0,0
15432.0,13312.9194734,-3944.77258815,50,0,0
15432.0,13429.9470521,-4000.39934673,50,0,0
15432.0,13439.1850248,-3982.74825161,50,0,0
15432.0,13316.6140202,-3925.90848332,50,0,0
15432.0,13312.9194734,-3944.77258815,50,0,0
15433.0,13307.5653096,-3993.67734094,50,0,0
15433.0,13392.7377924,-4025.32608418,50,0,0
15433.0,13398.4873053,-4015.41112508,50,0,0
15433.0,13310.1976754,-3971.44836926,50,0,0
15433.0,13307.5653096,-3993.67734094,50,0,0
15434.0,13106.2491278,-4399.80248467,47,0,0
15434.0,13144.1252118,-4339.25081386,47,0,0
15434.0,13109.0774289,-4307.42001077,47,0,0
15434.0,13085.2985681,-4328.13993361,47,0,0
15434.0,13106.2491278,-4399.80248467,47,0,0
15435.0,13383.4716759,-4796.4232354,59,0,0
15435.0,13356.9950352,-4782.56626264,59,0,0
15435.0,13349.5957899,-4761.26893892,59,0,0
15435.0,13352.5495595,-4751.85383822,59,0,0
15435.0,13499.0812212,-4717.81991879,59,0,0
15435.0,13500.8255916,-4774.09109008,59,0,0
15435.0,13457.9627887,-4803.36866799,59,0,0
15435.0,13383.4716759,-4796.4232354,59,0,0
15436.0,13257.5989236,-4345.80784836,47,0,0
15436.0,13290.962798,-4348.65350405,47,0,0
15436.0,13312.0126631,-4234.32370311,47,0,0
15436.0,13275.5044044,-4221.3983711,47,0,0
15436.0,13257.5989236,-4345.80784836,47,0,0
15437.0,13414.9120644,-4631.6128868,47,0,0
15437.0,13394.9243751,-4629.01495069,47,0,0
15437.0,13420.8817926,-4490.27760905,47,0,0
15437.0,13440.8764208,-4492.88274599,47,0,0
15437.0,13414.9120644,-4631.6128868,47,0,0
15438.0,13563.0181729,-4633.23832879,47,0,0
15438.0,13586.5423766,-4625.88739444,47,0,0
15438.0,13605.1590164,-4522.65138901,47,0,0
15438.0,13582.9714197,-4517.78493544,47,0,0
15438.0,13563.0181729,-4633.23832879,47,0,0
15439.0,13429.6005675,-4440.32482571,47,0,0
15439.0,13450.7259769,-4441.82640454,47,0,0
15439.0,13472.0716079,-4311.90767262,47,0,0
15439.0,13444.3817004,-4303.60827475,47,0,0
15439.0,13429.6005675,-4440.32482571,47,0,0
15440.0,13507.3668592,-4450.66903719,47,0,0
15440.0,13534.0495799,-4453.39803392,47,0,0
15440.0,13553.1269646,-4325.66507048,47,0,0
15440.0,13520.8936095,-4321.72999638,47,0,0
15440.0,13507.3668592,-4450.66903719,47,0,0
15441.0,13589.5116264,-4465.55695912,47,0,0
15441.0,13615.097997,-4467.14823163,47,0,0
15441.0,13638.7046749,-4335.05066872,47,0,0
15441.0,13606.5268441,-4328.88178881,47,0,0
15441.0,13589.5116264,-4465.55695912,47,0,0
15442.0,13670.6425229,-4474.85313216,47,0,0
15442.0,13696.2288935,-4476.44440467,47,0,0
15442.0,13714.2852122,-4343.12663979,47,0,0
15442.0,13690.9740275,-4339.35679895,47,0,0
15442.0,13670.6425229,-4474.85313216,47,0,0
15443.0,13749.5051717,-4486.33507506,47,0,0
15443.0,13780.5594221,-4493.60057421,47,0,0
15443.0,13797.5677002,-4356.91820375,47,0,0
15443.0,13765.3826616,-4350.75625551,47,0,0
15443.0,13749.5051717,-4486.33507506,47,0,0
15444.0,13147.0947439,-4539.78405979,47,0,0
15444.0,13184.9468097,-4540.4850657,47,0,0
15444.0,13192.9474867,-4469.3516097,47,0,0
15444.0,13156.2259471,-4467.56119259,47,0,0
15444.0,13147.0947439,-4539.78405979,47,0,0
15445.0,14894.2255614,-4197.66946916,47,0,0
15445.0,14884.7644118,-4167.41579817,47,0,0
15445.0,14940.8035967,-4148.41074497,47,0,0
15445.0,14947.9553843,-4183.07011971,47,0,0
15445.0,14894.2255614,-4197.66946916,47,0,0
15446.0,8590.69416511,-2431.3682706,73,0,0
15446.0,8564.45784995,-2470.98227765,73,0,0
15447.0,8813.32965052,450.300469149,70,0,0
15447.0,8796.03271524,466.82342065,70,0,0
15447.0,8749.65938979,489.337591359,70,0,0
15448.0,8458.69773276,-3360.82543183,61,0,0
15448.0,8474.5389529,-3358.57278188,61,0,0
15449.0,11601.2846719,-4511.04312387,66,0,0
15449.0,11612.215599,-4510.05033907,66,0,0
15449.0,11653.5809779,-4529.9328152,66,0,0
15449.0,11681.9507021,-4483.19408988,66,0,0
15450.0,11574.3893341,-4501.46420621,66,0,0
15450.0,11571.7719032,-4509.13867492,66,0,0
15450.0,11588.3193233,-4506.17772839,66,0,0
15450.0,11601.2846719,-4511.04312387,66,0,0
15451.0,15577.7035569,-2391.87843627,70,55,0
15451.0,15602.2933175,-2414.44181351,70,55,0
15451.0,15601.7071672,-2418.97844058,70,55,0
15452.0,15753.0830146,-2497.99994884,72,66,0
15452.0,15713.961405,-2473.81663722,72,66,0
15452.0,15655.7168739,-2436.61978214,72,66,0
15452.0,15628.914242,-2419.74398209,72,66,0
15452.0,15624.4888946,-2419.25890119,72,66,0
15452.0,15601.7071672,-2418.97844058,72,66,0
15453.0,11135.6603178,1496.40351401,68,0,0
15453.0,11094.3033846,1577.84305427,68,0,0
15454.0,10655.2963252,2170.81639679,57,0,0
15454.0,10673.5962944,2180.57671921,57,0,0
15455.0,11050.2540835,619.535924413,58,0,0
15455.0,11066.7262187,621.868834139,58,0,0
15456.0,10845.2897213,-3229.95652957,68,0,0
15456.0,10833.5293801,-3241.74748631,68,0,0
15457.0,10981.7678067,2013.88294811,71,0,0
15457.0,10994.767467,2020.79935809,71,0,0
15458.0,10776.2102632,-2787.59255701,69,0,0
15458.0,10784.2886647,-2879.90826191,69,0,0
15458.0,10790.9389137,-2886.27625415,69,0,0
15459.0,10777.5375745,-2653.67501617,74,0,0
15459.0,10785.3767247,-2671.07657949,74,0,0
15459.0,10793.3305601,-2696.79728668,74,0,0
15459.0,10801.5386383,-2730.9387268,74,0,0
15459.0,10803.9303331,-2747.67362979,74,0,0
15460.0,14559.5757141,-1522.37496861,69,0,0
15460.0,14554.3743775,-1527.51213387,69,0,0
15460.0,14523.6786867,-1555.49450009,69,0,0
15460.0,14523.0959401,-1561.3749265,69,0,0
15461.0,11706.4446735,-1943.91714106,73,0,0
15461.0,11723.4127361,-1955.28537445,73,0,0
15462.0,12183.7864611,-1965.43791461,58,0,0
15462.0,12196.7324434,-1958.36492065,58,0,0
15462.0,12224.5370689,-1941.37592992,58,0,0
15462.0,12244.227173,-1936.74754209,58,0,0
15462.0,12265.0197891,-1931.77889009,58,0,0
15462.0,12272.0917484,-1931.0328926,58,0,0
15463.0,12158.9387368,-1985.06304909,58,0,0
15463.0,12158.9562826,-1983.35188068,58,0,0
15463.0,12156.7519376,-1972.15805492,58,0,0
15463.0,12191.674604,-1958.80874265,58,0,0
15463.0,12194.2884908,-1957.81752188,58,0,0
15464.0,6019.32594182,397.812806377,59,0,0
15464.0,6003.3342301,457.70009087,59,0,0
15465.0,6003.3342301,457.70009087,59,0,0
15465.0,6030.34819897,464.455973403,59,0,0
15466.0,5960.20623694,1230.56669937,58,0,0
15466.0,5959.23695482,1181.66561623,58,0,0
15467.0,5959.23695482,1181.66561623,58,0,0
15467.0,5958.64896513,1167.10050997,58,0,0
15468.0,7231.11145104,-4034.42180676,61,0,0
15468.0,7241.87466313,-4041.33981583,61,0,0
15468.0,7246.17065362,-4042.69946017,61,0,0
15468.0,7303.35553539,-4040.8800793,61,0,0
15468.0,7348.22628262,-4031.87350537,61,0,0
15469.0,7330.41620669,-3943.769466,65,0,0
15469.0,7327.9160901,-3946.63694915,65,0,0
15469.0,7320.61028697,-3956.19068587,65,0,0
15469.0,7303.34185405,-3977.08068427,65,0,0
15469.0,7282.45325811,-3998.30676033,65,0,0
15469.0,7264.81431975,-4012.47122141,65,0,0
15469.0,7244.22292426,-4026.81438621,65,0,0
15469.0,7231.11145104,-4034.42180676,65,0,0
15470.0,7231.11145104,-4034.42180676,65,0,0
15470.0,7216.68642751,-4043.07282169,65,0,0
15471.0,9955.96488997,-2029.99529213,60,0,0
15471.0,9951.37501255,-1995.24191974,60,0,0
15472.0,10018.5113537,-2022.7871057,67,0,0
15472.0,9977.74073653,-2027.68988416,67,0,0
15473.0,9977.74073653,-2027.68988416,67,0,0
15473.0,9955.96488997,-2029.99529213,67,0,0
15474.0,9933.40952204,-2032.38527326,69,0,0
15474.0,9880.21754621,-2038.56441616,69,0,0
15475.0,9955.96488997,-2029.99529213,69,0,0
15475.0,9933.40952204,-2032.38527326,69,0,0
15476.0,9479.68739233,1592.09407488,72,0,0
15476.0,9393.78237957,1614.3573103,72,0,0
15476.0,9374.16809236,1623.36996964,72,0,0
15477.0,9374.16809236,1623.36996964,72,0,0
15477.0,9282.21080129,1693.83687,72,0,0
15478.0,11879.8417217,1413.51116163,65,46,0
15478.0,11979.8612088,1405.27963914,65,46,0
15479.0,14670.9535571,-3185.28747655,64,0,0
15479.0,14663.1153999,-3214.42160341,64,0,0
15479.0,14656.3791112,-3233.70322239,64,0,0
15479.0,14636.6702308,-3284.78913975,64,0,0
15480.0,15592.4459499,-4112.81873002,73,0,0
15480.0,15600.6382391,-4103.13289594,73,0,0
15480.0,15581.0231711,-4085.76076866,73,0,0
15481.0,13883.2817101,-4108.81126748,68,0,0
15481.0,14080.4455549,-4178.94220497,68,0,0
15482.0,13793.7763527,-1673.08311999,70,0,0
15482.0,13857.3739274,-1737.81253452,70,0,0
15483.0,13857.3739274,-1737.81253452,70,0,0
15483.0,13887.0240007,-1768.58154552,70,0,0
15484.0,10803.9303331,-2747.67362979,65,0,0
15484.0,10816.1699774,-2742.46170888,65,0,0
15484.0,10866.6154509,-2735.65178158,65,0,0
15484.0,10874.6918566,-2732.60467406,65,0,0
15485.0,10867.4421871,-2648.23942285,75,0,0
15485.0,10886.9761001,-2648.60825684,75,0,0
15485.0,10902.5490522,-2645.94751237,75,0,0
15486.0,14262.7610214,-1721.97451864,59,0,0
15486.0,14228.832377,-1686.23224676,59,0,0
15486.0,14262.7610214,-1721.97451864,59,0,0
15487.0,16167.7007707,-1327.27918161,75,0,0
15487.0,16425.5545582,-1170.43146448,75,0,0
15487.0,16167.7007707,-1327.27918161,75,0,0
15488.0,8337.14618286,-4219.682391,67,0,0
15488.0,8324.89243656,-4310.05150789,67,0,0
15489.0,12997.5254023,637.526815377,69,0,56
15489.0,13079.7122052,636.747344127,69,0,56
15490.0,10994.767467,2020.79935809,71,0,0
15490.0,11009.4493592,2028.80911148,71,0,0
15491.0,9319.73625291,-1371.15455712,75,0,0
15491.0,9292.9783551,-1392.34265475,75,0,0
15491.0,9223.62442632,-1496.37881132,75,0,0
15491.0,9206.05422624,-1504.92207098,75,0,0
15492.0,9206.05422624,-1504.92207098,71,0,0
15492.0,9320.10531218,-1505.50663139,71,0,0
15493.0,9052.98939979,-1502.58951689,68,0,0
15493.0,9206.05422624,-1504.92207098,68,0,0
15494.0,7695.64270897,-141.793270286,67,0,0
15494.0,7719.46121149,-271.685594523,67,0,0
15495.0,7719.46121149,-271.685594523,67,0,0
15495.0,7727.12176388,-312.478997206,67,0,0
15496.0,12184.0942698,-4601.37151359,51,0,0
15496.0,12214.2872121,-4572.27655556,51,0,0
15496.0,12254.8783706,-4530.09240446,51,0,0
15496.0,12274.774175,-4509.39251035,51,0,0
15496.0,12292.2577143,-4492.54477766,51,0,0
15496.0,12321.6657708,-4464.20616507,51,0,0
15496.0,12338.3500156,-4448.12864836,51,0,0
15496.0,12345.7365884,-4442.99658389,51,0,0
15496.0,12326.1148447,-4427.8945423,51,0,0
15496.0,12302.8440068,-4411.25388711,51,0,0
15496.0,12286.0410334,-4403.57337233,51,0,0
15496.0,12270.74945,-4393.71430048,51,0,0
15496.0,12262.4774509,-4382.88194142,51,0,0
15496.0,12256.397899,-4372.81156217,51,0,0
15496.0,12237.7699909,-4364.00105201,51,0,0
15496.0,12221.1641802,-4365.53231307,51,0,0
15496.0,12215.8700154,-4381.41057712,51,0,0
15496.0,12203.4195592,-4404.87924523,51,0,0
15496.0,12194.0650721,-4413.54637027,51,0,0
15496.0,12190.104632,-4417.3627839,51,0,0
15496.0,12179.9602854,-4420.18063663,51,0,0
15496.0,12163.9025149,-4428.01638806,51,0,0
15496.0,12151.667708,-4439.45908761,51,0,0
15496.0,12138.8169129,-4445.59323382,51,0,0
15496.0,12125.8652845,-4467.1006677,51,0,0
15496.0,12126.595565,-4475.78481956,51,0,0
15496.0,12111.5252183,-4486.82139174,51,0,0
15496.0,12102.4990832,-4497.61628389,51,0,0
15496.0,12104.6731846,-4506.24230555,51,0,0
15496.0,12090.437218,-4516.90535813,51,0,0
