shapeid,xp,yp,Traffic,Train,Industrial
392.0,1328,465,78,0,0
393.0,1341,457,64,0,0
393.0,1343,456,64,0,0
393.0,1346,455,64,0,0
393.0,1348,454,64,0,0
393.0,1352,452,64,0,0
393.0,1354,451,64,0,0
394.0,1338,459,66,0,0
394.0,1341,457,66,0,0
395.0,1341,457,64,0,0
395.0,1341,456,64,0,0
395.0,1341,452,64,0,0
395.0,1342,450,64,0,0
396.0,1328,465,64,0,0
396.0,1332,463,64,0,0
396.0,1338,459,64,0,0
397.0,1332,468,64,0,0
397.0,1336,466,64,0,0
398.0,1328,465,65,0,0
398.0,1332,468,65,0,0
399.0,1332,468,65,0,0
399.0,1327,473,65,0,0
400.0,1336,466,64,0,0
400.0,1342,464,64,0,0
401.0,1346,462,64,0,0
401.0,1342,464,64,0,0
402.0,1346,462,65,0,0
402.0,1349,460,65,0,0
402.0,1352,459,65,0,0
403.0,1352,477,63,0,0
403.0,1351,476,63,0,0
403.0,1347,471,63,0,0
403.0,1342,464,63,0,0
404.0,1342,464,63,0,0
404.0,1338,459,63,0,0
405.0,1355,466,63,0,0
405.0,1353,467,63,0,0
405.0,1353,468,63,0,0
405.0,1352,470,63,0,0
405.0,1353,472,63,0,0
405.0,1353,474,63,0,0
405.0,1353,476,63,0,0
405.0,1352,477,63,0,0
406.0,1355,466,63,0,0
406.0,1356,464,63,0,0
406.0,1362,458,63,0,0
407.0,1327,473,75,0,0
407.0,1319,482,75,0,0
408.0,1347,442,73,0,0
408.0,1348,440,73,0,0
408.0,1349,440,73,0,0
408.0,1351,439,73,0,0
409.0,1351,439,73,0,0
409.0,1352,438,73,0,0
409.0,1354,437,73,0,0
409.0,1355,437,73,0,0
409.0,1361,435,73,0,0
410.0,1342,450,64,0,0
410.0,1343,447,64,0,0
410.0,1347,442,64,0,0
411.0,1361,435,73,0,0
411.0,1359,434,73,0,0
411.0,1356,433,73,0,0
411.0,1356,432,73,0,0
412.0,1133,636,69,0,0
412.0,1129,632,69,0,0
413.0,1147,648,59,0,0
413.0,1140,642,59,0,0
414.0,1153,655,75,0,0
414.0,1157,650,75,0,0
415.0,1157,650,75,0,0
415.0,1165,642,75,0,0
416.0,1127,859,69,58,0
416.0,1117,854,69,58,0
417.0,1128,859,70,61,0
417.0,1127,859,70,61,0
418.0,1150,651,59,0,0
418.0,1147,648,59,0,0
419.0,1153,655,69,0,0
419.0,1150,651,69,0,0
420.0,1175,639,72,0,0
420.0,1178,636,72,0,0
420.0,1181,633,72,0,0
421.0,1170,644,72,0,0
421.0,1175,639,72,0,0
422.0,1181,633,72,0,0
422.0,1184,629,72,0,0
423.0,1162,638,67,0,0
423.0,1160,634,67,0,0
424.0,1160,634,67,0,0
424.0,1157,629,67,0,0
425.0,1157,629,67,0,0
425.0,1155,625,67,0,0
426.0,1165,642,67,0,0
426.0,1162,638,67,0,0
427.0,1167,647,67,0,0
427.0,1166,645,67,0,0
427.0,1165,642,67,0,0
428.0,1167,647,72,0,0
428.0,1170,644,72,0,0
429.0,1184,629,72,0,0
429.0,1190,633,72,0,0
430.0,1179,626,72,0,0
430.0,1184,629,72,0,0
431.0,1190,633,68,0,0
431.0,1198,637,68,0,0
432.0,1198,637,68,0,0
432.0,1200,639,68,0,0
432.0,1206,645,68,0,0
433.0,1207,619,72,0,0
433.0,1202,613,72,0,0
434.0,1202,613,72,0,0
434.0,1199,610,72,0,0
435.0,1213,624,72,0,0
435.0,1207,619,72,0,0
436.0,1179,626,70,0,0
436.0,1182,621,70,0,0
436.0,1185,615,70,0,0
437.0,1185,615,70,0,0
437.0,1187,610,70,0,0
437.0,1191,602,70,0,0
438.0,1199,610,72,0,0
438.0,1195,607,72,0,0
439.0,1195,607,72,0,0
439.0,1191,602,72,0,0
440.0,1179,626,72,0,0
440.0,1177,624,72,0,0
440.0,1176,622,72,0,0
441.0,1176,587,58,0,0
441.0,1166,600,58,0,0
442.0,1187,599,57,0,0
442.0,1186,599,57,0,0
442.0,1182,608,57,0,0
443.0,1182,608,57,0,0
443.0,1181,612,57,0,0
444.0,1182,608,57,0,0
444.0,1178,605,57,0,0
445.0,1178,605,57,0,0
445.0,1176,604,57,0,0
446.0,1181,612,70,0,0
446.0,1176,609,70,0,0
447.0,1185,615,70,0,0
447.0,1181,612,70,0,0
448.0,1152,614,64,0,0
448.0,1158,593,64,0,0
448.0,1159,593,64,0,0
449.0,1166,600,75,0,0
449.0,1159,593,75,0,0
450.0,1172,606,75,0,0
450.0,1168,602,75,0,0
450.0,1166,600,75,0,0
451.0,1159,593,75,0,0
451.0,1155,589,75,0,0
452.0,1155,589,75,0,0
452.0,1150,584,75,0,0
452.0,1148,582,75,0,0
453.0,1172,606,70,0,0
453.0,1170,608,70,0,0
454.0,1172,615,70,0,0
454.0,1171,613,70,0,0
454.0,1170,609,70,0,0
454.0,1170,608,70,0,0
455.0,1176,622,70,0,0
455.0,1172,615,70,0,0
456.0,1171,582,74,0,0
456.0,1167,578,74,0,0
457.0,1176,587,75,0,0
457.0,1171,582,75,0,0
458.0,1167,578,74,0,0
458.0,1162,574,74,0,0
459.0,1181,592,75,0,0
459.0,1176,587,75,0,0
460.0,1184,596,75,0,0
460.0,1181,592,75,0,0
461.0,1187,599,75,0,0
461.0,1184,596,75,0,0
462.0,1191,602,75,0,0
462.0,1187,599,75,0,0
463.0,1155,625,64,0,0
463.0,1153,622,64,0,0
463.0,1153,621,64,0,0
463.0,1149,615,64,0,0
464.0,1163,630,64,0,0
464.0,1162,628,64,0,0
465.0,1165,635,64,0,0
465.0,1163,630,64,0,0
466.0,1167,640,67,0,0
466.0,1165,635,67,0,0
467.0,1170,644,67,0,0
467.0,1167,640,67,0,0
468.0,1172,634,70,0,0
468.0,1177,629,70,0,0
469.0,1177,629,70,0,0
469.0,1179,626,70,0,0
470.0,1165,642,75,0,0
470.0,1167,640,75,0,0
471.0,1167,640,75,0,0
471.0,1172,634,75,0,0
472.0,1153,641,59,0,0
472.0,1155,639,59,0,0
473.0,1155,639,59,0,0
473.0,1160,634,59,0,0
474.0,1160,634,59,0,0
474.0,1163,630,59,0,0
475.0,1150,643,59,0,0
475.0,1145,638,59,0,0
476.0,1145,638,59,0,0
476.0,1137,631,59,0,0
477.0,1147,648,59,0,0
477.0,1150,644,59,0,0
478.0,1142,653,59,0,0
478.0,1147,648,59,0,0
479.0,1157,650,59,0,0
479.0,1154,647,59,0,0
480.0,1148,633,59,0,0
480.0,1155,639,59,0,0
481.0,1145,638,59,0,0
481.0,1148,633,59,0,0
482.0,1157,643,59,0,0
482.0,1158,642,59,0,0
482.0,1162,638,59,0,0
483.0,1150,651,59,0,0
483.0,1154,647,59,0,0
484.0,1162,638,59,0,0
484.0,1165,635,59,0,0
485.0,1212,600,60,0,0
485.0,1219,605,60,0,0
486.0,1219,605,60,0,0
486.0,1224,608,60,0,0
487.0,1214,610,60,0,0
487.0,1219,605,60,0,0
488.0,1219,605,60,0,0
488.0,1221,603,60,0,0
489.0,1214,597,60,0,0
489.0,1221,603,60,0,0
490.0,1221,603,60,0,0
490.0,1223,600,60,0,0
491.0,1224,608,74,0,0
491.0,1225,606,74,0,0
492.0,1223,609,74,0,0
492.0,1224,608,74,0,0
493.0,1223,609,74,0,0
493.0,1222,610,74,0,0
493.0,1218,612,74,0,0
494.0,1225,606,74,0,0
494.0,1227,604,74,0,0
495.0,1227,604,74,0,0
495.0,1228,602,74,0,0
495.0,1229,601,74,0,0
496.0,1214,615,72,0,0
496.0,1218,612,72,0,0
497.0,1210,617,72,0,0
497.0,1214,615,72,0,0
498.0,1207,619,72,0,0
498.0,1210,617,72,0,0
499.0,1229,601,74,0,0
499.0,1229,597,74,0,0
500.0,1217,592,58,0,0
500.0,1227,596,58,0,0
501.0,1225,598,58,0,0
501.0,1227,596,58,0,0
502.0,1223,600,58,0,0
502.0,1225,598,58,0,0
503.0,1214,597,58,0,0
503.0,1217,592,58,0,0
504.0,1206,588,58,0,0
504.0,1207,589,58,0,0
504.0,1209,590,58,0,0
504.0,1217,592,58,0,0
505.0,1223,600,62,0,0
505.0,1227,604,62,0,0
506.0,1225,598,62,0,0
506.0,1229,601,62,0,0
507.0,1210,603,61,0,0
507.0,1212,600,61,0,0
508.0,1212,600,61,0,0
508.0,1214,597,61,0,0
509.0,1209,606,61,0,0
509.0,1214,610,61,0,0
510.0,1209,606,61,0,0
510.0,1210,603,61,0,0
511.0,1201,607,58,0,0
511.0,1206,610,58,0,0
512.0,1206,610,58,0,0
512.0,1209,606,58,0,0
513.0,1206,610,58,0,0
513.0,1214,615,58,0,0
514.0,1198,591,70,0,0
514.0,1201,587,70,0,0
515.0,1197,592,70,0,0
515.0,1198,591,70,0,0
516.0,1191,602,70,0,0
516.0,1191,601,70,0,0
516.0,1192,600,70,0,0
516.0,1193,598,70,0,0
516.0,1195,595,70,0,0
516.0,1197,592,70,0,0
517.0,1201,587,70,0,0
517.0,1203,584,70,0,0
518.0,1198,591,66,0,0
518.0,1202,593,66,0,0
519.0,1202,593,56,0,0
519.0,1212,600,56,0,0
520.0,1203,584,70,0,0
520.0,1207,581,70,0,0
521.0,1207,581,70,0,0
521.0,1211,577,70,0,0
521.0,1213,575,70,0,0
522.0,1201,598,61,0,0
522.0,1205,600,61,0,0
522.0,1206,600,61,0,0
522.0,1210,603,61,0,0
523.0,1200,602,58,0,0
523.0,1202,603,58,0,0
523.0,1204,603,58,0,0
523.0,1205,604,58,0,0
523.0,1209,606,58,0,0
524.0,1216,621,62,0,0
524.0,1224,626,62,0,0
525.0,1210,617,62,0,0
525.0,1216,621,62,0,0
526.0,1216,621,72,0,0
526.0,1218,617,72,0,0
527.0,1213,624,72,0,0
527.0,1216,621,72,0,0
528.0,1225,621,70,0,0
528.0,1224,626,70,0,0
529.0,1214,615,62,0,0
529.0,1218,617,62,0,0
530.0,1218,617,62,0,0
530.0,1225,621,62,0,0
531.0,1220,614,72,0,0
531.0,1223,610,72,0,0
531.0,1223,609,72,0,0
532.0,1218,617,72,0,0
532.0,1220,614,72,0,0
533.0,1234,587,66,0,0
533.0,1243,588,66,0,0
534.0,1241,585,73,0,0
534.0,1243,588,73,0,0
535.0,1261,547,75,0,0
535.0,1270,537,75,0,0
536.0,1257,550,75,0,0
536.0,1261,547,75,0,0
537.0,1254,554,75,0,0
537.0,1257,550,75,0,0
538.0,1240,563,66,0,0
538.0,1234,558,66,0,0
539.0,1234,558,68,0,0
539.0,1229,552,68,0,0
540.0,1243,541,65,0,0
540.0,1241,537,65,0,0
541.0,1241,537,65,0,0
541.0,1241,536,65,0,0
542.0,1243,543,69,0,0
542.0,1246,546,69,0,0
542.0,1248,548,69,0,0
543.0,1248,548,69,0,0
543.0,1254,554,69,0,0
544.0,1218,572,66,0,0
544.0,1211,563,66,0,0
545.0,1211,563,66,0,0
545.0,1206,555,66,0,0
545.0,1205,555,66,0,0
546.0,1239,581,70,0,0
546.0,1241,585,70,0,0
547.0,1226,546,68,0,0
547.0,1222,540,68,0,0
548.0,1222,540,68,0,0
548.0,1221,538,68,0,0
549.0,1221,538,68,0,0
549.0,1219,534,68,0,0
550.0,1227,549,68,0,0
550.0,1226,546,68,0,0
551.0,1229,552,68,0,0
551.0,1227,549,68,0,0
552.0,1218,551,61,0,0
552.0,1214,547,61,0,0
553.0,1221,553,61,0,0
553.0,1218,551,61,0,0
554.0,1218,551,61,0,0
554.0,1226,546,61,0,0
555.0,1223,556,61,0,0
555.0,1221,553,61,0,0
556.0,1223,556,61,0,0
556.0,1229,552,61,0,0
557.0,1224,558,61,0,0
557.0,1224,557,61,0,0
557.0,1223,556,61,0,0
558.0,1225,559,61,0,0
558.0,1224,558,61,0,0
559.0,1226,560,61,0,0
559.0,1225,559,61,0,0
560.0,1229,563,61,0,0
560.0,1226,560,61,0,0
561.0,1229,552,61,0,0
561.0,1233,550,61,0,0
562.0,1233,550,61,0,0
562.0,1236,547,61,0,0
563.0,1253,528,66,0,0
563.0,1255,526,66,0,0
564.0,1255,526,66,0,0
564.0,1256,524,66,0,0
565.0,1250,532,66,0,0
565.0,1253,528,66,0,0
566.0,1256,524,66,0,0
566.0,1258,522,66,0,0
567.0,1258,522,66,0,0
567.0,1261,517,66,0,0
568.0,1256,524,66,0,0
568.0,1252,516,66,0,0
569.0,1253,528,65,0,0
569.0,1250,525,65,0,0
570.0,1250,525,64,0,0
570.0,1244,532,64,0,0
571.0,1246,537,66,0,0
571.0,1250,532,66,0,0
572.0,1243,541,66,0,0
572.0,1244,540,66,0,0
572.0,1246,537,66,0,0
573.0,1250,532,66,0,0
573.0,1255,540,66,0,0
574.0,1244,532,65,0,0
574.0,1241,536,65,0,0
575.0,1241,536,65,0,0
575.0,1238,529,65,0,0
576.0,1238,529,65,0,0
576.0,1238,527,65,0,0
577.0,1238,527,65,0,0
577.0,1237,525,65,0,0
577.0,1235,523,65,0,0
578.0,1227,526,65,0,0
578.0,1224,520,65,0,0
579.0,1235,523,61,0,0
579.0,1227,526,61,0,0
580.0,1227,526,65,0,0
580.0,1226,526,65,0,0
581.0,1243,543,69,0,0
581.0,1243,541,69,0,0
582.0,1259,513,65,0,0
582.0,1252,516,65,0,0
583.0,1261,517,65,0,0
583.0,1261,516,65,0,0
583.0,1259,513,65,0,0
584.0,1259,513,65,0,0
584.0,1258,509,65,0,0
585.0,1258,509,65,0,0
585.0,1257,507,65,0,0
586.0,1252,516,65,0,0
586.0,1251,512,65,0,0
587.0,1252,516,65,0,0
587.0,1244,519,65,0,0
588.0,1250,509,69,0,0
588.0,1257,507,69,0,0
589.0,1257,507,69,0,0
589.0,1261,505,69,0,0
589.0,1261,505,69,0,0
590.0,1242,512,69,0,0
590.0,1250,509,69,0,0
591.0,1251,512,69,0,0
591.0,1250,509,69,0,0
592.0,1261,505,69,0,0
592.0,1266,501,69,0,0
593.0,1236,514,69,0,0
593.0,1242,512,69,0,0
594.0,1244,519,64,0,0
594.0,1240,520,64,0,0
595.0,1236,514,64,0,0
595.0,1240,520,64,0,0
596.0,1240,520,64,0,0
596.0,1239,521,64,0,0
596.0,1239,523,64,0,0
596.0,1239,524,64,0,0
596.0,1238,525,64,0,0
596.0,1238,527,64,0,0
597.0,1216,542,53,0,0
597.0,1212,538,53,0,0
598.0,1341,563,68,0,48
598.0,1361,577,68,0,48
599.0,1336,559,69,0,62
599.0,1341,563,69,0,62
600.0,1361,577,68,0,58
600.0,1379,590,68,0,58
600.0,1381,591,68,0,58
601.0,1079,436,48,0,0
601.0,1078,434,48,0,0
602.0,1333,620,67,0,0
602.0,1335,618,67,0,0
603.0,1324,613,58,0,0
603.0,1317,608,58,0,0
604.0,1318,593,67,0,60
604.0,1341,563,67,0,60
605.0,1347,598,68,0,51
605.0,1354,588,68,0,51
606.0,1354,588,68,0,51
606.0,1361,577,68,0,51
607.0,1340,608,68,0,51
607.0,1347,598,68,0,51
608.0,1354,588,68,0,64
608.0,1377,604,68,0,64
609.0,1347,598,67,0,64
609.0,1373,616,67,0,64
610.0,1296,622,70,0,67
610.0,1310,603,70,0,67
611.0,1310,603,70,0,67
611.0,1316,596,70,0,67
612.0,1316,596,70,0,67
612.0,1318,593,70,0,67
613.0,1352,630,58,0,0
613.0,1354,631,58,0,0
614.0,1354,631,58,0,0
614.0,1355,632,58,0,0
615.0,1355,632,58,0,0
615.0,1357,633,58,0,0
616.0,1357,633,58,0,0
616.0,1359,634,58,0,0
617.0,1350,628,58,0,0
617.0,1352,630,58,0,0
618.0,1348,627,58,0,0
618.0,1350,628,58,0,0
619.0,1346,625,58,0,0
619.0,1348,627,58,0,0
620.0,1344,624,58,0,0
620.0,1346,625,58,0,0
621.0,1342,623,58,0,0
621.0,1344,624,58,0,0
622.0,1341,622,58,0,0
622.0,1342,623,58,0,0
623.0,1339,620,58,0,0
623.0,1341,622,58,0,0
624.0,1080,436,48,0,0
624.0,1079,436,48,0,0
625.0,1324,613,58,0,0
625.0,1325,611,58,0,0
626.0,1323,616,58,0,0
626.0,1325,614,58,0,0
626.0,1324,613,58,0,0
627.0,1359,634,58,0,0
627.0,1361,636,58,0,0
628.0,1339,627,50,0,0
628.0,1341,629,50,0,0
629.0,1337,626,50,0,0
629.0,1339,627,50,0,0
630.0,1336,625,50,0,0
630.0,1337,626,50,0,0
631.0,1057,664,70,0,0
631.0,1064,660,70,0,0
631.0,1065,657,70,0,0
632.0,1326,615,58,0,0
632.0,1333,620,58,0,0
633.0,1341,629,50,0,0
633.0,1343,630,50,0,0
634.0,1343,630,50,0,0
634.0,1345,631,50,0,0
635.0,1345,631,50,0,0
635.0,1347,632,50,0,0
636.0,1347,632,50,0,0
636.0,1349,634,50,0,0
637.0,1349,634,50,0,0
637.0,1351,635,50,0,0
638.0,1351,635,50,0,0
638.0,1352,636,50,0,0
639.0,1352,636,50,0,0
639.0,1354,638,50,0,0
640.0,1354,638,50,0,0
640.0,1356,639,50,0,0
641.0,1356,639,50,0,0
641.0,1358,640,50,0,0
642.0,1337,634,62,0,0
642.0,1339,635,62,0,0
643.0,1335,633,62,0,0
643.0,1337,634,62,0,0
644.0,1325,617,58,0,0
644.0,1326,615,58,0,0
645.0,1140,662,64,0,0
645.0,1150,651,64,0,0
646.0,1132,652,68,0,0
646.0,1126,657,68,0,0
647.0,336,911,57,0,0
647.0,336,916,57,0,0
647.0,336,911,57,0,0
648.0,1331,630,62,0,0
648.0,1332,630,62,0,0
648.0,1334,631,62,0,0
649.0,1327,627,62,0,0
649.0,1328,628,62,0,0
649.0,1331,630,62,0,0
650.0,1339,635,62,0,0
650.0,1341,637,62,0,0
651.0,1341,637,62,0,0
651.0,1343,638,62,0,0
652.0,1343,638,62,0,0
652.0,1345,639,62,0,0
653.0,1345,639,62,0,0
653.0,1347,641,62,0,0
654.0,1350,643,62,0,0
654.0,1352,644,62,0,0
655.0,1352,644,62,0,0
655.0,1354,646,62,0,0
656.0,1339,643,61,0,0
656.0,1343,638,61,0,0
657.0,1343,638,61,0,0
657.0,1347,632,61,0,0
658.0,1347,632,61,0,0
658.0,1350,628,61,0,0
659.0,1335,649,61,0,0
659.0,1339,643,61,0,0
660.0,1322,632,67,0,0
660.0,1327,627,67,0,0
661.0,1323,616,50,0,0
661.0,1325,617,50,0,0
662.0,1320,622,58,0,0
662.0,1321,620,58,0,0
662.0,1322,619,58,0,0
662.0,1323,617,58,0,0
662.0,1323,616,58,0,0
663.0,1122,652,59,0,0
663.0,1129,652,59,0,0
663.0,1131,651,59,0,0
664.0,1337,613,67,0,0
664.0,1337,614,67,0,0
664.0,1335,618,67,0,0
665.0,1340,608,68,0,48
665.0,1338,611,68,0,48
665.0,1337,612,68,0,48
665.0,1337,613,68,0,48
666.0,1337,613,68,0,48
666.0,1354,622,68,0,48
666.0,1365,630,68,0,48
667.0,1231,865,62,43,0
667.0,1231,861,62,43,0
668.0,1326,644,73,0,0
668.0,1329,645,73,0,0
669.0,1329,645,73,0,0
669.0,1331,647,73,0,0
670.0,1137,640,59,0,0
670.0,1133,636,59,0,0
671.0,1315,635,73,0,0
671.0,1318,637,73,0,0
672.0,1311,633,73,0,0
672.0,1315,635,73,0,0
673.0,1307,630,73,0,0
673.0,1311,633,73,0,0
674.0,1303,627,73,0,0
674.0,1307,630,73,0,0
675.0,1331,647,73,0,0
675.0,1334,649,73,0,0
675.0,1335,649,73,0,0
676.0,1140,642,59,0,0
676.0,1137,640,59,0,0
677.0,1313,515,71,0,0
677.0,1317,510,71,0,0
677.0,1324,502,71,0,0
677.0,1326,501,71,0,0
678.0,1297,491,75,0,0
678.0,1308,494,75,0,0
679.0,1291,489,75,0,0
679.0,1297,491,75,0,0
680.0,1343,450,61,0,0
680.0,1343,449,61,0,0
680.0,1344,449,61,0,0
680.0,1352,445,61,0,0
681.0,1318,637,67,0,0
681.0,1322,632,67,0,0
682.0,1354,646,73,0,0
682.0,1358,640,73,0,0
683.0,1358,640,73,0,0
683.0,1361,636,73,0,0
684.0,798,591,68,0,0
684.0,800,591,68,0,0
684.0,803,591,68,0,0
685.0,1350,651,73,0,0
685.0,1354,646,73,0,0
686.0,1346,657,73,0,0
686.0,1350,651,73,0,0
687.0,794,591,68,0,0
687.0,798,591,68,0,0
688.0,703,923,74,0,0
688.0,692,921,74,0,0
689.0,677,823,67,0,0
689.0,685,816,67,0,0
690.0,727,849,72,0,0
690.0,725,849,72,0,0
691.0,725,849,72,0,0
691.0,722,848,72,0,0
692.0,726,856,64,0,0
692.0,726,855,64,0,0
692.0,721,854,64,0,0
693.0,340,915,57,0,0
693.0,334,916,57,0,0
693.0,340,915,57,0,0
694.0,1339,627,50,0,0
694.0,1342,623,50,0,0
695.0,1343,630,50,0,0
695.0,1346,625,50,0,0
696.0,1337,626,58,0,0
696.0,1341,622,58,0,0
697.0,1345,631,58,0,0
697.0,1348,627,58,0,0
698.0,1341,629,58,0,0
698.0,1344,624,58,0,0
699.0,1331,630,62,0,0
699.0,1333,628,62,0,0
700.0,1333,628,62,0,0
700.0,1336,625,62,0,0
701.0,1334,631,50,0,0
701.0,1337,626,50,0,0
702.0,1322,632,62,0,0
702.0,1327,636,62,0,0
703.0,1331,638,62,0,0
703.0,1333,640,62,0,0
704.0,1333,640,62,0,0
704.0,1335,641,62,0,0
705.0,1335,641,62,0,0
705.0,1337,642,62,0,0
706.0,1337,642,62,0,0
706.0,1339,643,62,0,0
707.0,1339,643,62,0,0
707.0,1341,645,62,0,0
708.0,1341,645,62,0,0
708.0,1343,646,62,0,0
709.0,1343,647,62,0,0
709.0,1344,647,62,0,0
710.0,1343,646,62,0,0
710.0,1343,647,62,0,0
711.0,1344,647,62,0,0
711.0,1346,648,62,0,0
712.0,1346,648,62,0,0
712.0,1346,649,62,0,0
713.0,1346,649,62,0,0
713.0,1348,650,62,0,0
714.0,1348,650,62,0,0
714.0,1350,651,62,0,0
715.0,1292,634,64,0,0
715.0,1294,629,64,0,0
716.0,1296,622,73,0,0
716.0,1300,624,73,0,0
716.0,1303,627,73,0,0
717.0,1294,629,64,0,0
717.0,1296,622,64,0,0
718.0,1290,639,64,0,0
718.0,1292,634,64,0,0
719.0,1300,639,55,0,0
719.0,1297,643,55,0,0
720.0,1303,635,55,0,0
720.0,1300,639,55,0,0
721.0,1307,630,55,0,0
721.0,1303,635,55,0,0
722.0,1300,639,55,0,0
722.0,1292,634,55,0,0
723.0,1308,646,55,0,0
723.0,1300,639,55,0,0
724.0,1305,650,61,0,0
724.0,1306,650,61,0,0
724.0,1310,654,61,0,0
725.0,1297,643,61,0,0
725.0,1305,650,61,0,0
725.0,1305,650,61,0,0
726.0,1290,639,61,0,0
726.0,1297,643,61,0,0
727.0,1310,654,61,0,0
727.0,1313,656,61,0,0
728.0,1297,643,61,0,0
728.0,1294,647,61,0,0
729.0,1321,650,62,0,0
729.0,1326,654,62,0,0
730.0,1316,646,62,0,0
730.0,1321,650,62,0,0
731.0,1326,654,62,0,0
731.0,1329,657,62,0,0
732.0,1311,642,62,0,0
732.0,1316,646,62,0,0
733.0,1310,641,62,0,0
733.0,1311,642,62,0,0
734.0,1303,635,62,0,0
734.0,1310,641,62,0,0
735.0,1318,637,62,0,0
735.0,1318,639,62,0,0
735.0,1316,646,62,0,0
736.0,1313,656,62,0,0
736.0,1312,658,62,0,0
737.0,1312,658,62,0,0
737.0,1312,661,62,0,0
738.0,1189,567,61,0,0
738.0,1186,563,61,0,0
739.0,1193,563,61,0,0
739.0,1189,567,61,0,0
740.0,1190,633,68,0,0
740.0,1190,632,68,0,0
740.0,1191,632,68,0,0
740.0,1195,628,68,0,0
740.0,1198,625,68,0,0
740.0,1201,623,68,0,0
740.0,1204,621,68,0,0
741.0,1204,621,68,0,0
741.0,1207,619,68,0,0
742.0,1198,637,57,0,0
742.0,1200,636,57,0,0
742.0,1206,630,57,0,0
743.0,1206,630,57,0,0
743.0,1213,624,57,0,0
744.0,1156,659,72,0,0
744.0,1164,650,72,0,0
744.0,1165,650,72,0,0
745.0,1165,650,72,0,0
745.0,1166,649,72,0,0
745.0,1167,647,72,0,0
746.0,1137,659,64,0,0
746.0,1142,653,64,0,0
747.0,1128,682,68,0,0
747.0,1131,682,68,0,0
747.0,1134,680,68,0,0
747.0,1138,677,68,0,0
747.0,1140,676,68,0,0
747.0,1142,674,68,0,0
747.0,1147,669,68,0,0
747.0,1147,668,68,0,0
748.0,1090,657,68,0,0
748.0,1100,657,68,0,0
748.0,1102,659,68,0,0
749.0,1090,671,70,0,0
749.0,1090,657,70,0,0
750.0,1116,652,71,0,0
750.0,1116,646,71,0,0
751.0,1059,633,75,0,0
751.0,1061,632,75,0,0
751.0,1063,632,75,0,0
752.0,1068,625,77,0,0
752.0,1069,618,77,0,0
753.0,1073,596,77,0,0
753.0,1074,590,77,0,0
754.0,1074,590,77,0,0
754.0,1075,584,77,0,0
754.0,1075,582,77,0,0
755.0,1075,582,72,0,0
755.0,1076,579,72,0,0
756.0,577,465,63,0,0
756.0,578,464,63,0,0
756.0,578,462,63,0,0
757.0,574,470,63,0,0
757.0,574,468,63,0,0
757.0,575,467,63,0,0
757.0,577,465,63,0,0
758.0,573,473,63,0,0
758.0,574,471,63,0,0
758.0,574,470,63,0,0
759.0,579,461,63,0,0
759.0,579,459,63,0,0
759.0,580,458,63,0,0
760.0,578,462,63,0,0
760.0,579,461,63,0,0
761.0,632,581,72,0,0
761.0,633,580,72,0,0
761.0,635,579,72,0,0
762.0,635,579,72,0,0
762.0,636,580,72,0,0
762.0,638,581,72,0,0
762.0,638,583,72,0,0
763.0,638,583,72,0,0
763.0,638,584,72,0,0
763.0,637,585,72,0,0
764.0,573,479,62,0,0
764.0,573,473,62,0,0
765.0,573,487,62,0,0
765.0,573,479,62,0,0
766.0,573,493,63,0,0
766.0,573,488,63,0,0
767.0,573,488,62,0,0
767.0,573,487,62,0,0
768.0,571,503,65,0,0
768.0,570,503,65,0,0
768.0,561,502,65,0,0
769.0,637,585,72,0,0
769.0,636,586,72,0,0
769.0,634,586,72,0,0
769.0,633,585,72,0,0
770.0,633,585,72,0,0
770.0,632,584,72,0,0
770.0,632,582,72,0,0
770.0,632,581,72,0,0
771.0,760,562,71,0,0
771.0,760,553,71,0,0
772.0,761,569,71,0,0
772.0,760,562,71,0,0
773.0,759,551,71,0,0
773.0,759,553,71,0,0
773.0,760,553,71,0,0
774.0,760,553,71,0,0
774.0,760,553,71,0,0
774.0,760,551,71,0,0
775.0,760,550,71,0,0
775.0,759,550,71,0,0
775.0,759,551,71,0,0
776.0,1313,656,61,0,0
776.0,1324,663,61,0,0
777.0,1329,657,62,0,0
777.0,1337,663,62,0,0
777.0,1340,665,62,0,0
777.0,1342,666,62,0,0
778.0,1329,657,62,0,0
778.0,1335,649,62,0,0
779.0,1327,660,62,0,0
779.0,1329,657,62,0,0
780.0,1324,663,62,0,0
780.0,1327,660,62,0,0
781.0,1322,667,62,0,0
781.0,1324,663,62,0,0
782.0,1302,653,63,0,59
782.0,1294,647,63,0,59
783.0,1294,647,63,0,59
783.0,1291,645,63,0,59
783.0,1290,645,63,0,59
783.0,1289,643,63,0,59
784.0,1312,661,65,0,64
784.0,1311,660,65,0,64
784.0,1303,655,65,0,64
784.0,1302,653,65,0,64
785.0,1326,669,75,0,0
785.0,1336,666,75,0,0
786.0,1336,666,75,0,0
786.0,1340,666,75,0,0
786.0,1342,666,75,0,0
787.0,1319,670,75,0,0
787.0,1326,669,75,0,0
788.0,1312,672,75,0,0
788.0,1319,670,75,0,0
789.0,1312,672,75,0,0
789.0,1304,674,75,0,0
790.0,1304,674,75,0,64
790.0,1297,675,75,0,64
791.0,1297,675,65,0,63
791.0,1297,674,65,0,63
791.0,1296,672,65,0,63
792.0,1296,672,72,0,59
792.0,1296,671,72,0,59
792.0,1295,667,72,0,59
793.0,1076,436,63,0,0
